               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                  17,            0.056948,            0.088158,            0.049351,             0.79487,             0.10928,             0.10165,            0.049161,            0.061432,            0.083125,            0.051482,            0.008416,            0.008416,            0.008416
                  18,            0.056468,            0.089769,            0.048595,             0.80122,            0.090498,            0.094193,            0.039103,            0.064123,            0.079194,            0.050251,            0.008317,            0.008317,            0.008317
                  19,            0.057037,            0.084869,            0.048303,             0.88045,             0.08301,            0.096086,            0.044621,            0.061609,            0.081304,            0.049595,            0.008218,            0.008218,            0.008218
                  20,            0.054214,            0.084996,            0.047501,             0.84089,             0.09846,             0.10927,             0.05233,            0.060386,            0.081697,            0.049148,            0.008119,            0.008119,            0.008119
                  21,            0.054802,             0.08752,             0.04677,             0.81654,             0.10233,             0.12722,             0.06524,            0.059569,            0.078895,            0.046502,             0.00802,             0.00802,             0.00802
                  22,            0.053493,            0.083673,              0.0456,             0.88732,            0.093316,             0.12495,            0.069421,            0.061308,            0.082266,            0.047526,            0.007921,            0.007921,            0.007921
                  23,            0.053095,            0.089402,            0.045118,             0.91232,            0.093065,             0.11346,            0.052858,            0.061109,            0.082969,            0.048226,            0.007822,            0.007822,            0.007822
                  24,            0.053164,            0.082217,            0.044928,             0.73637,             0.11189,             0.11098,            0.049006,            0.062935,            0.082344,            0.045026,            0.007723,            0.007723,            0.007723
                  25,            0.052684,             0.08264,            0.044552,             0.74135,             0.11288,             0.12198,            0.064122,            0.057302,            0.082016,            0.043761,            0.007624,            0.007624,            0.007624
                  26,            0.052593,            0.085395,            0.043406,             0.74953,              0.1173,              0.1212,            0.063929,            0.058535,            0.081317,            0.045084,            0.007525,            0.007525,            0.007525
                  27,            0.052173,            0.078059,            0.042832,             0.75459,             0.12438,             0.11949,            0.060136,            0.059193,            0.082571,            0.044504,            0.007426,            0.007426,            0.007426
                  28,            0.052724,             0.08394,            0.042473,             0.75445,             0.13768,             0.13073,            0.066181,            0.058491,            0.082441,            0.044478,            0.007327,            0.007327,            0.007327
                  29,             0.05338,            0.089977,            0.041865,             0.75114,             0.12709,              0.1313,            0.067278,            0.058441,             0.08226,             0.04494,            0.007228,            0.007228,            0.007228
                  30,            0.048814,            0.081897,            0.041691,             0.76269,             0.12769,             0.13276,            0.069925,            0.056818,             0.08277,            0.045028,            0.007129,            0.007129,            0.007129
                  31,             0.04998,            0.079317,            0.041256,             0.68776,             0.13148,             0.13894,            0.075692,             0.05805,             0.08273,            0.043754,             0.00703,             0.00703,             0.00703
                  32,            0.050536,            0.080864,            0.040636,             0.69819,             0.13407,             0.14673,            0.074819,            0.057358,            0.081558,            0.044084,            0.006931,            0.006931,            0.006931
                  33,            0.050626,            0.084368,            0.040125,             0.77328,             0.13815,             0.13884,             0.07245,            0.057216,            0.080542,            0.044349,            0.006832,            0.006832,            0.006832
                  34,            0.050064,            0.077724,            0.040519,             0.77565,             0.12944,             0.14863,            0.078501,              0.0574,            0.079052,             0.04385,            0.006733,            0.006733,            0.006733
                  35,            0.050337,            0.083865,            0.040172,             0.77624,             0.14616,             0.14841,            0.078099,            0.057383,            0.082073,            0.044401,            0.006634,            0.006634,            0.006634
                  36,            0.049004,            0.085182,            0.039436,             0.69761,             0.14318,             0.15158,            0.083123,            0.057234,            0.080526,            0.043623,            0.006535,            0.006535,            0.006535
                  37,            0.049283,            0.078865,            0.038508,             0.78043,              0.1321,             0.14995,             0.07496,            0.057809,            0.079751,            0.043651,            0.006436,            0.006436,            0.006436
                  38,             0.04831,            0.077405,            0.039146,             0.77201,              0.1365,             0.13995,            0.074807,            0.057549,            0.079697,            0.043029,            0.006337,            0.006337,            0.006337
                  39,            0.046639,            0.084633,            0.038985,             0.71131,             0.13617,             0.14958,            0.081749,            0.056507,            0.082222,            0.044647,            0.006238,            0.006238,            0.006238
                  40,            0.047136,            0.080351,            0.037734,             0.69835,             0.12769,             0.14577,            0.080723,            0.056944,            0.081827,            0.043752,            0.006139,            0.006139,            0.006139
                  41,            0.046982,            0.084345,            0.039059,             0.71734,             0.11896,             0.14286,            0.080984,            0.056245,            0.079939,            0.043919,             0.00604,             0.00604,             0.00604
                  42,            0.046709,            0.075478,            0.038354,             0.77636,              0.1131,             0.13489,            0.075693,            0.057363,            0.081947,            0.042428,            0.005941,            0.005941,            0.005941
                  43,            0.047178,            0.072801,            0.037239,             0.72781,             0.12313,              0.1479,             0.08168,            0.058018,            0.083712,             0.04363,            0.005842,            0.005842,            0.005842
                  44,            0.046829,            0.076776,            0.037752,             0.70402,             0.12652,             0.15366,            0.084239,            0.055161,             0.08188,            0.041643,            0.005743,            0.005743,            0.005743
                  45,            0.047845,            0.079871,            0.037589,             0.70756,             0.12633,             0.15197,            0.087833,            0.054997,            0.083693,            0.042058,            0.005644,            0.005644,            0.005644
                  46,            0.046674,            0.078913,            0.037292,             0.70173,             0.13295,             0.15157,            0.084097,            0.054712,            0.082976,            0.041593,            0.005545,            0.005545,            0.005545
                  47,            0.047425,            0.081777,            0.036765,             0.69039,             0.13622,             0.14174,            0.080184,            0.056027,             0.08328,            0.041976,            0.005446,            0.005446,            0.005446
                  48,            0.045684,            0.071789,            0.037033,             0.68106,              0.1691,             0.15853,            0.085974,            0.056683,            0.081471,            0.042252,            0.005347,            0.005347,            0.005347
                  49,            0.045277,             0.07957,            0.036459,             0.70682,             0.13256,             0.15457,            0.090161,            0.055882,            0.080872,            0.042422,            0.005248,            0.005248,            0.005248
                  50,            0.044954,            0.079814,            0.036355,             0.70439,             0.14893,             0.16438,            0.090731,            0.055788,            0.082665,            0.043087,            0.005149,            0.005149,            0.005149
                  51,            0.047035,            0.077916,            0.036871,             0.67712,             0.16797,             0.17296,             0.09699,             0.05533,             0.08221,            0.041645,             0.00505,             0.00505,             0.00505
                  52,            0.045337,            0.075378,            0.036541,             0.60046,             0.21005,             0.16865,             0.10377,            0.054297,            0.081572,            0.041774,            0.004951,            0.004951,            0.004951
                  53,            0.044163,            0.077759,            0.035715,             0.63083,             0.18017,             0.17164,            0.097273,            0.056209,            0.082211,            0.042828,            0.004852,            0.004852,            0.004852
                  54,            0.044676,            0.075338,            0.036039,             0.62068,             0.16438,             0.17626,             0.10605,            0.055571,            0.081438,            0.042445,            0.004753,            0.004753,            0.004753
                  55,            0.044094,            0.070718,            0.036209,             0.59346,             0.21373,             0.17886,             0.10435,            0.054606,            0.082532,            0.042359,            0.004654,            0.004654,            0.004654
                  56,            0.044224,            0.076933,            0.034853,             0.77157,             0.12976,             0.16743,              0.1016,            0.056047,            0.080849,            0.042732,            0.004555,            0.004555,            0.004555
                  57,            0.042484,            0.069381,            0.035836,             0.59896,             0.20182,             0.17064,             0.10052,            0.054527,            0.082406,            0.042693,            0.004456,            0.004456,            0.004456
                  58,            0.043134,            0.078394,            0.035296,             0.70571,             0.13481,             0.16526,            0.098571,            0.055339,             0.08162,            0.042969,            0.004357,            0.004357,            0.004357
                  59,            0.044604,            0.076044,            0.035448,             0.58223,             0.18953,             0.16153,            0.092059,            0.054338,            0.083725,            0.042276,            0.004258,            0.004258,            0.004258
                  60,            0.043755,            0.070036,            0.035568,             0.57523,             0.17224,             0.15744,            0.090961,             0.05501,            0.082653,             0.04375,            0.004159,            0.004159,            0.004159
                  61,            0.043519,            0.076089,            0.034634,             0.59437,             0.19428,             0.15844,            0.094268,            0.055198,            0.082966,             0.04289,             0.00406,             0.00406,             0.00406
                  62,            0.044013,            0.073932,            0.034623,             0.57354,             0.16317,             0.15872,            0.089571,            0.054515,            0.083018,            0.042367,            0.003961,            0.003961,            0.003961
                  63,            0.043615,            0.079152,             0.03477,             0.63645,             0.18004,             0.15759,            0.092148,            0.055414,            0.081844,            0.042646,            0.003862,            0.003862,            0.003862
                  64,            0.042927,            0.076128,            0.034209,             0.59663,             0.19634,             0.16183,            0.095045,            0.055223,            0.083042,            0.042505,            0.003763,            0.003763,            0.003763
                  65,            0.042416,            0.069631,            0.034107,             0.58184,             0.17292,             0.15123,            0.089034,            0.055777,            0.084496,            0.042897,            0.003664,            0.003664,            0.003664
                  66,            0.041636,            0.070417,            0.033874,             0.79013,                0.13,             0.15191,            0.087554,            0.056142,             0.08096,            0.044579,            0.003565,            0.003565,            0.003565
                  67,            0.043758,            0.074299,            0.033536,             0.64001,             0.18917,             0.15548,            0.091003,            0.055946,            0.082368,            0.043825,            0.003466,            0.003466,            0.003466
                  68,               0.042,            0.071284,            0.033553,             0.63434,             0.18685,             0.18476,             0.11378,            0.056071,            0.081797,            0.043251,            0.003367,            0.003367,            0.003367
                  69,            0.042333,            0.070907,            0.034052,             0.61197,             0.21416,             0.18493,             0.11061,            0.055069,            0.082759,            0.042277,            0.003268,            0.003268,            0.003268
                  70,            0.042539,            0.074652,            0.032897,             0.71495,             0.13051,              0.1648,            0.096571,            0.055075,            0.082344,            0.042887,            0.003169,            0.003169,            0.003169
                  71,            0.040657,            0.068232,            0.032404,             0.71246,             0.12538,             0.15691,            0.091254,             0.05527,            0.083694,            0.043203,             0.00307,             0.00307,             0.00307
                  72,            0.041658,             0.06792,            0.032992,              0.7179,             0.12722,             0.16372,            0.097488,            0.054449,            0.084198,             0.04282,            0.002971,            0.002971,            0.002971
                  73,            0.040776,             0.07671,            0.031936,             0.72163,             0.12734,             0.15671,            0.092414,            0.054354,            0.083547,            0.042588,            0.002872,            0.002872,            0.002872
                  74,            0.040892,            0.071249,            0.033502,             0.71848,             0.13542,             0.16613,            0.098938,            0.055138,             0.08348,            0.042411,            0.002773,            0.002773,            0.002773
                  75,            0.041147,            0.075157,            0.033495,             0.70468,             0.14139,             0.15003,            0.087492,            0.054568,            0.083141,            0.042284,            0.002674,            0.002674,            0.002674
                  76,            0.040327,            0.070607,            0.033858,             0.62544,             0.18343,             0.16622,             0.10115,            0.054892,            0.081973,            0.042825,            0.002575,            0.002575,            0.002575
                  77,             0.04078,            0.073644,            0.032762,             0.56586,             0.18905,             0.16762,             0.10621,            0.054597,            0.082269,            0.042128,            0.002476,            0.002476,            0.002476
                  78,            0.040277,            0.072182,            0.032103,              0.6319,             0.18404,             0.16198,            0.097798,            0.055066,            0.082015,            0.043095,            0.002377,            0.002377,            0.002377
                  79,            0.039015,            0.066663,            0.032431,             0.63893,             0.17957,             0.17315,             0.10692,            0.054213,            0.083361,              0.0426,            0.002278,            0.002278,            0.002278
                  80,            0.040095,            0.073274,            0.032057,              0.6423,             0.17608,             0.16874,             0.10295,            0.054113,            0.083917,            0.042376,            0.002179,            0.002179,            0.002179
                  81,            0.039344,            0.067817,             0.03295,             0.61198,             0.18272,             0.16352,             0.10141,            0.054454,            0.083724,            0.042301,             0.00208,             0.00208,             0.00208
                  82,            0.039383,            0.064833,            0.032379,             0.64795,             0.19146,              0.1598,            0.096615,             0.05377,            0.082965,            0.042343,            0.001981,            0.001981,            0.001981
                  83,            0.041235,            0.069657,            0.032035,             0.64632,             0.16854,             0.16355,            0.099938,            0.054135,            0.082625,            0.042685,            0.001882,            0.001882,            0.001882
                  84,            0.038743,            0.068256,            0.031366,             0.65399,             0.16576,             0.15715,            0.096173,            0.054281,            0.082876,            0.042895,            0.001783,            0.001783,            0.001783
                  85,             0.03937,            0.065413,            0.032166,             0.63499,              0.1799,             0.15807,             0.09773,            0.054524,             0.08416,            0.042836,            0.001684,            0.001684,            0.001684
                  86,             0.03978,            0.068577,             0.03165,             0.64403,             0.18358,             0.16557,             0.10009,             0.05462,            0.082654,            0.042467,            0.001585,            0.001585,            0.001585
                  87,            0.039796,            0.070664,            0.032682,              0.6344,             0.19175,             0.17682,             0.11039,            0.053976,            0.082841,            0.042722,            0.001486,            0.001486,            0.001486
                  88,            0.039019,            0.070081,            0.031885,              0.6506,             0.18665,             0.18822,             0.11981,            0.053105,            0.083261,            0.042573,            0.001387,            0.001387,            0.001387
                  89,            0.038878,            0.063912,            0.031192,               0.641,             0.18389,             0.18492,             0.12044,            0.053421,            0.083014,            0.043346,            0.001288,            0.001288,            0.001288
                  90,            0.039438,            0.065134,            0.031202,              0.6598,             0.18299,             0.18867,             0.11857,             0.05325,            0.082312,            0.043116,            0.001189,            0.001189,            0.001189
                  91,            0.038628,            0.066758,            0.031074,             0.64336,             0.19471,             0.18959,             0.11952,            0.053048,            0.083136,            0.043106,             0.00109,             0.00109,             0.00109
                  92,            0.039253,            0.073516,            0.031049,             0.63427,             0.22792,             0.19155,              0.1207,            0.053082,            0.083386,             0.04294,            0.000991,            0.000991,            0.000991
                  93,            0.038177,            0.065409,            0.031841,             0.62956,             0.21142,             0.18582,             0.11845,            0.053498,            0.083614,            0.043217,            0.000892,            0.000892,            0.000892
                  94,            0.038332,            0.066711,            0.031095,             0.64358,             0.18409,             0.18497,             0.11644,            0.053378,            0.083126,             0.04321,            0.000793,            0.000793,            0.000793
                  95,            0.038271,             0.06791,            0.031195,             0.62268,             0.18498,             0.17099,               0.104,            0.053842,            0.084116,            0.043143,            0.000694,            0.000694,            0.000694
                  96,            0.039258,            0.069279,              0.0312,             0.63912,             0.18334,             0.18646,             0.11816,            0.053945,            0.082998,            0.043045,            0.000595,            0.000595,            0.000595
                  97,            0.039426,            0.065427,            0.031418,             0.63556,             0.17925,             0.18488,             0.11577,            0.053653,            0.084111,            0.042547,            0.000496,            0.000496,            0.000496
                  98,            0.037915,            0.067149,            0.030761,             0.64971,             0.18334,             0.18683,             0.11554,            0.053629,            0.083958,            0.042658,            0.000397,            0.000397,            0.000397
                  99,            0.038554,            0.067328,            0.030878,             0.63927,             0.18407,              0.1867,             0.11875,            0.053647,            0.083142,            0.042804,            0.000298,            0.000298,            0.000298
